년도,라운드,구단,감독,상대,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2024,37,김천,정정용,포항,41.1,0.81,321,7,53,177,91,34,118,169,110,123,88,2,396.0,0.13383838383838384,0.42676767676767674,0.2777777777777778
2024,37,인천,최영근,대전,54.7,0.79,327,15,76,173,78,35,107,185,128,115,84,7,413.0,0.18401937046004843,0.44794188861985473,0.3099273607748184
2024,37,대전,황선홍,인천,45.3,0.72,246,5,27,104,115,31,65,150,106,85,55,2,341.0,0.07917888563049853,0.4398826979472141,0.31085043988269795
2024,37,제주,김학범,광주,47,0.85,396,3,41,196,159,36,146,214,110,180,106,3,465.0,0.08817204301075268,0.46021505376344085,0.23655913978494625
2024,37,광주,이정효,제주,53,0.87,436,6,73,224,139,30,176,230,142,188,106,6,501.0,0.14570858283433133,0.4590818363273453,0.2834331337325349
2024,37,전북,김두현,대구,56,0.87,495,9,105,301,89,33,174,288,162,217,116,6,568.0,0.18485915492957747,0.5070422535211268,0.2852112676056338
2024,37,대구,박창현,전북,44,0.81,308,5,39,177,92,34,119,155,105,111,92,6,380.0,0.10263157894736842,0.40789473684210525,0.27631578947368424
2024,38,울산,김판곤,수원FC,46.8,0.87,419,6,76,199,144,23,128,268,164,150,105,4,481.0,0.158004158004158,0.5571725571725572,0.340956340956341
2024,38,수원FC,김은중,울산,53.2,0.91,470,14,171,217,82,38,159,273,171,172,127,2,516.0,0.3313953488372093,0.5290697674418605,0.3313953488372093
2024,38,김천,정정용,서울,56.3,0.84,413,11,87,250,76,34,158,221,172,141,100,8,491.0,0.17718940936863545,0.45010183299389,0.35030549898167007
2024,38,서울,김기동,김천,43.7,0.8,316,10,37,162,117,26,118,172,119,127,70,8,395.0,0.09367088607594937,0.43544303797468353,0.3012658227848101
2024,38,강원,윤정환,포항,40.1,0.8,325,5,26,182,117,20,120,185,106,125,94,3,406.0,0.06403940886699508,0.45566502463054187,0.26108374384236455
2024,38,포항,박태하,강원,59.9,0.88,582,6,73,366,143,34,205,343,202,238,142,4,661.0,0.11043872919818457,0.518910741301059,0.30559757942511345
2024,38,광주,이정효,전북,58.6,0.86,450,5,54,238,158,35,186,229,159,180,111,6,523.0,0.10325047801147227,0.4378585086042065,0.30401529636711283
2024,38,전북,김두현,광주,41.4,0.79,315,8,18,156,141,25,125,165,99,131,85,5,398.0,0.04522613065326633,0.41457286432160806,0.24874371859296482
2024,38,대구,박창현,인천,47.5,0.8,360,3,45,200,115,24,131,205,129,140,91,5,450.0,0.1,0.45555555555555555,0.2866666666666667
2024,38,인천,최영근,대구,52.5,0.84,471,10,77,256,138,18,153,300,164,176,131,5,560.0,0.1375,0.5357142857142857,0.29285714285714287
2024,38,대전,황선홍,제주,46.2,0.82,298,5,67,102,129,35,108,155,116,107,75,3,363.0,0.18457300275482094,0.42699724517906334,0.31955922865013775
2024,38,제주,김학범,대전,53.8,0.84,406,10,80,207,119,18,132,256,151,153,102,2,483.0,0.16563146997929606,0.5300207039337475,0.31262939958592134
