년도,라운드,구단,감독,상대,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2023,7,광주,이정효,대구,55,0.85,416,5,41,259,116,26,146,244,139,177,100,3,489.0,0.08384458077709611,0.49897750511247446,0.2842535787321063
2023,8,서울,안익수,수원,51.5,0.84,414,6,87,202,125,26,154,234,156,148,110,3,492.0,0.17682926829268292,0.47560975609756095,0.3170731707317073
2023,8,수원,최성용,서울,48.5,0.82,398,4,51,184,163,41,137,220,127,170,101,2,485.0,0.10515463917525773,0.4536082474226804,0.2618556701030928
2023,8,울산,홍명보,포항,62.6,0.87,551,9,152,282,117,26,193,332,193,221,137,8,633.0,0.2401263823064771,0.5244865718799369,0.3048973143759874
2023,8,포항,김기동,울산,37.4,0.8,273,11,64,134,75,35,98,140,109,81,83,3,341.0,0.187683284457478,0.41055718475073316,0.3196480938416422
2023,8,대구,최원권,대전,34.6,0.7,190,10,47,101,42,17,64,109,88,61,41,7,271.0,0.17343173431734318,0.4022140221402214,0.3247232472324723
2023,8,대전,이민성,대구,65.4,0.85,491,8,101,299,91,30,152,309,162,211,118,6,577.0,0.17504332755632582,0.5355285961871751,0.2807625649913345
2023,8,인천,조성환,수원FC,45.8,0.84,367,11,70,196,101,38,129,200,122,143,102,6,436.0,0.16055045871559634,0.45871559633027525,0.2798165137614679
2023,8,수원FC,김도균,인천,54.2,0.86,493,9,93,283,117,58,175,260,193,172,128,9,573.0,0.16230366492146597,0.4537521815008726,0.3368237347294939
2023,8,광주,이정효,강원,62.7,0.88,531,6,114,328,89,36,207,288,176,233,122,8,603.0,0.1890547263681592,0.47761194029850745,0.29187396351575456
2023,8,강원,최용수,광주,37.3,0.78,295,7,54,138,103,27,125,143,98,107,90,3,378.0,0.14285714285714285,0.3783068783068783,0.25925925925925924
2023,8,제주,남기일,전북,56.1,0.82,452,5,69,278,105,29,149,274,135,201,116,5,551.0,0.12522686025408347,0.49727767695099817,0.24500907441016334
2023,8,전북,김상식,제주,43.9,0.8,318,4,46,200,72,19,106,193,108,138,72,2,397.0,0.11586901763224182,0.48614609571788414,0.27204030226700254

