년도,라운드,구단,감독,상대,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2024,8,전북,박원재,서울,46.8,0.82,351,7,61,153,137,33,135,183,120,147,84,4,428.0,0.1425233644859813,0.42757009345794394,0.2803738317757009
2024,8,강원,윤정환,인천,42.3,0.81,312,7,32,161,119,24,147,141,92,122,98,5,385.0,0.08311688311688312,0.36623376623376624,0.23896103896103896
2024,8,인천,조성환,강원,57.7,0.89,576,9,72,332,172,25,196,355,196,242,138,4,647.0,0.11128284389489954,0.5486862442040186,0.3029366306027821
2024,8,대구,정선호,대전,49.5,0.81,391,4,82,215,94,29,116,246,149,150,92,5,482.0,0.17012448132780084,0.5103734439834025,0.3091286307053942
2024,8,대전,이민성,대구,50.5,0.82,352,9,83,217,52,31,130,191,124,129,99,2,429.0,0.19347319347319347,0.44522144522144524,0.289044289044289
2024,10,대전,이민성,김천,48.9,0.79,352,7,75,201,76,33,139,180,114,141,97,4,445.0,0.16853932584269662,0.4044943820224719,0.25617977528089886
2024,10,김천,정정용,대전,51.1,0.85,412,7,72,234,106,26,140,246,160,162,90,4,484.0,0.1487603305785124,0.5082644628099173,0.3305785123966942
2024,10,수원FC,김은중,서울,62.5,0.89,619,5,83,398,138,38,300,281,178,280,161,7,695.0,0.11942446043165468,0.40431654676258993,0.25611510791366904
2024,10,서울,김기동,수원FC,37.5,0.85,374,3,39,224,111,24,157,193,131,160,83,2,440.0,0.08863636363636364,0.43863636363636366,0.29772727272727273
2024,10,대구,박창현,울산,43.9,0.84,382,10,69,202,111,19,127,236,131,147,104,3,454.0,0.15198237885462554,0.5198237885462555,0.28854625550660795
2024,10,울산,홍명보,대구,56.1,0.85,488,5,67,309,112,39,190,259,138,224,126,2,574.0,0.11672473867595819,0.45121951219512196,0.24041811846689895
2024,10,인천,조성환,전북,40.4,0.8,326,4,49,166,111,23,115,188,115,120,91,2,407.0,0.12039312039312039,0.4619164619164619,0.28255528255528256
2024,10,전북,박원재,인천,59.6,0.89,550,3,76,361,113,34,261,255,151,275,124,3,617.0,0.12317666126418152,0.413290113452188,0.24473257698541329
2024,10,제주,김학범,광주,43.1,0.81,348,9,91,189,68,26,144,178,134,122,92,7,429.0,0.21212121212121213,0.4149184149184149,0.3123543123543124
2024,10,광주,이정효,제주,56.9,0.83,406,5,46,239,121,34,152,220,120,172,114,5,489.0,0.09406952965235174,0.4498977505112474,0.24539877300613497
2024,10,강원,윤정환,포항,59.2,0.86,439,10,101,249,89,41,192,206,150,170,119,11,510.0,0.1980392156862745,0.403921568627451,0.29411764705882354
2024,10,포항,박태하,강원,40.8,0.77,303,5,51,122,130,42,103,158,104,112,87,1,393.0,0.1297709923664122,0.4020356234096692,0.26463104325699743
2024,11,서울,김기동,울산,35.9,0.84,294,3,58,156,80,27,113,154,107,114,73,3,350.0,0.1657142857142857,0.44,0.3057142857142857
2024,11,울산,홍명보,서울,64.1,0.9,586,7,97,350,139,45,243,298,158,251,177,4,651.0,0.1490015360983103,0.4577572964669739,0.24270353302611367
2024,11,포항,박태하,전북,52.6,0.85,407,11,70,193,144,31,162,214,152,154,101,7,478.0,0.14644351464435146,0.4476987447698745,0.3179916317991632
2024,11,전북,박원재,포항,47.4,0.83,373,4,45,214,114,27,163,183,118,165,90,6,449.0,0.10022271714922049,0.40757238307349664,0.26280623608017817
2024,11,수원FC,김은중,강원,60.9,0.88,480,7,87,272,121,40,205,235,185,181,114,5,545.0,0.1596330275229358,0.43119266055045874,0.3394495412844037
2024,11,강원,윤정환,수원FC,39.1,0.81,279,4,46,151,82,17,112,150,97,109,73,3,344.0,0.13372093023255813,0.436046511627907,0.2819767441860465
2024,11,김천,정정용,인천,47.8,0.82,395,6,70,209,116,34,154,207,149,168,78,3,481.0,0.14553014553014554,0.4303534303534304,0.3097713097713098
2024,11,인천,조성환,김천,52.2,0.84,424,9,95,231,98,37,174,213,139,181,104,9,504.0,0.1884920634920635,0.4226190476190476,0.2757936507936508
2024,11,제주,김학범,대구,44.9,0.77,320,7,72,182,66,23,102,195,141,102,77,8,415.0,0.17349397590361446,0.46987951807228917,0.3397590361445783
2024,11,대구,박창현,제주,55.1,0.8,388,8,51,203,134,32,141,215,133,163,92,4,485.0,0.10515463917525773,0.44329896907216493,0.27422680412371137
2024,11,광주,이정효,대전,58.6,0.9,457,8,54,309,94,56,194,207,154,184,119,6,507.0,0.10650887573964497,0.40828402366863903,0.3037475345167653
2024,11,대전,이민성,광주,41.4,0.78,337,6,59,188,90,33,140,164,106,103,128,4,432.0,0.13657407407407407,0.37962962962962965,0.24537037037037038
2024,12,인천,조성환,서울,45.9,0.83,398,8,41,243,114,24,145,229,126,160,112,6,479.0,0.08559498956158663,0.4780793319415449,0.2630480167014614
2024,12,서울,김기동,인천,54.1,0.86,513,8,86,329,98,33,216,264,146,247,120,5,596.0,0.14429530201342283,0.4429530201342282,0.24496644295302014
2024,12,대구,박창현,광주,37.4,0.83,319,6,26,154,139,23,97,199,115,124,80,5,384.0,0.06770833333333333,0.5182291666666666,0.2994791666666667
2024,12,광주,이정효,대구,62.6,0.89,442,10,83,281,78,34,175,233,155,174,113,4,496.0,0.16733870967741934,0.46975806451612906,0.3125
2024,12,강원,윤정환,대전,55.3,0.83,384,7,58,225,101,40,169,175,142,152,90,4,462.0,0.12554112554112554,0.3787878787878788,0.30735930735930733
2024,12,대전,이민성,강원,44.7,0.77,312,9,52,167,93,22,113,177,99,122,91,5,405.0,0.12839506172839507,0.43703703703703706,0.24444444444444444
2024,12,전북,박원재,수원FC,41.5,0.86,368,9,69,197,102,30,108,230,150,132,86,6,427.0,0.16159250585480095,0.5386416861826698,0.351288056206089
2024,12,수원FC,김은중,전북,58.5,0.91,478,13,134,252,92,41,168,269,173,194,111,9,525.0,0.25523809523809526,0.5123809523809524,0.3295238095238095
2024,12,울산,홍명보,김천,46.4,0.84,348,10,64,165,119,24,145,179,112,134,102,4,414.0,0.15458937198067632,0.4323671497584541,0.27053140096618356
2024,12,김천,정정용,울산,53.6,0.87,439,6,79,214,146,33,151,255,153,174,112,5,504.0,0.15674603174603174,0.5059523809523809,0.30357142857142855
2024,12,포항,박태하,제주,42.9,0.8,336,8,38,137,161,32,115,189,140,104,92,2,420.0,0.09047619047619047,0.45,0.3333333333333333
2024,12,제주,김학범,포항,57.1,0.89,494,14,123,298,73,37,203,254,186,214,94,9,555.0,0.22162162162162163,0.45765765765765765,0.33513513513513515
2024,13,대전,이민성,인천,54.4,0.85,464,8,94,258,112,31,193,240,150,205,109,5,545.0,0.1724770642201835,0.44036697247706424,0.27522935779816515
2024,13,인천,조성환,대전,45.6,0.81,376,4,51,229,96,22,117,237,117,158,101,5,464.0,0.10991379310344827,0.5107758620689655,0.2521551724137931
2024,13,광주,이정효,전북,61.9,0.9,502,13,101,324,77,33,203,266,184,202,116,11,557.0,0.1813285457809695,0.47755834829443444,0.3303411131059246
2024,13,전북,박원재,광주,38.1,0.82,324,3,33,129,162,24,149,151,103,129,92,2,395.0,0.08354430379746836,0.3822784810126582,0.2607594936708861
2024,13,김천,정정용,제주,53.8,0.86,449,9,74,249,126,56,137,256,160,169,120,1,522.0,0.1417624521072797,0.4904214559386973,0.3065134099616858
2024,13,제주,김학범,김천,46.2,0.82,353,7,86,173,94,44,112,197,135,129,89,9,430.0,0.2,0.45813953488372094,0.313953488372093
2024,13,서울,김기동,대구,62.3,0.89,635,6,112,390,133,33,250,352,191,291,153,7,713.0,0.1570827489481066,0.49368863955119213,0.26788218793828894
2024,13,대구,박창현,서울,37.7,0.79,305,5,49,119,137,20,89,196,124,100,81,2,386.0,0.12694300518134716,0.5077720207253886,0.32124352331606215
2024,13,강원,윤정환,울산,33.8,0.85,289,4,31,130,128,33,120,136,100,114,75,1,340.0,0.09117647058823529,0.4,0.29411764705882354
2024,13,울산,홍명보,강원,66.2,0.92,694,6,137,446,111,34,264,396,199,330,165,5,754.0,0.1816976127320955,0.5251989389920424,0.2639257294429708
2024,13,수원FC,김은중,포항,37.7,0.84,310,4,58,168,84,28,110,172,119,113,78,3,369.0,0.15718157181571815,0.46612466124661245,0.3224932249322493
2024,13,포항,박태하,수원FC,62.3,0.9,547,12,107,345,95,27,193,327,205,206,136,10,607.0,0.17627677100494235,0.5387149917627677,0.33772652388797364
2024,14,전북,조성환,김천,47.8,0.87,432,5,44,179,209,35,184,213,139,185,108,2,496.0,0.08870967741935484,0.42943548387096775,0.28024193548387094
2024,14,김천,정정용,전북,52.2,0.9,440,16,104,232,104,31,162,247,147,174,119,4,488.0,0.21311475409836064,0.5061475409836066,0.3012295081967213
2024,14,울산,홍명보,대전,61.4,0.91,632,17,178,324,130,28,234,370,209,274,149,9,694.0,0.2564841498559078,0.5331412103746398,0.3011527377521614
2024,14,대전,정광석,울산,38.6,0.8,285,1,29,142,114,39,98,148,98,102,85,2,356.0,0.08146067415730338,0.4157303370786517,0.2752808988764045
2024,14,포항,박태하,서울,42.9,0.86,326,1,40,175,111,38,106,182,120,114,92,0,379.0,0.10554089709762533,0.48021108179419525,0.316622691292876
2024,14,서울,김기동,포항,57.1,0.89,534,10,114,320,100,28,209,297,174,221,139,8,600.0,0.19,0.495,0.29
2024,14,인천,조성환,광주,40.8,0.86,450,7,53,221,176,23,154,273,145,177,128,3,523.0,0.10133843212237094,0.5219885277246654,0.27724665391969405
2024,14,광주,이정효,인천,59.2,0.9,524,5,62,350,112,46,194,284,168,224,132,4,582.0,0.10652920962199312,0.4879725085910653,0.28865979381443296
2024,14,대구,박창현,강원,56,0.91,561,2,68,360,133,30,201,330,185,240,136,3,616.0,0.11038961038961038,0.5357142857142857,0.3003246753246753
2024,14,강원,윤정환,대구,44,0.86,394,7,66,214,114,27,154,213,122,150,122,2,458.0,0.14410480349344978,0.4650655021834061,0.2663755458515284
2024,14,제주,김학범,수원FC,45.2,0.8,360,6,84,190,86,24,118,218,140,135,85,4,450.0,0.18666666666666668,0.48444444444444446,0.3111111111111111
2024,14,수원FC,김은중,제주,54.8,0.84,463,3,70,287,106,41,162,260,168,191,104,3,551.0,0.12704174228675136,0.47186932849364793,0.30490018148820325
2024,15,광주,이정효,포항,66.4,0.9,546,10,139,287,120,27,223,296,195,198,153,10,606.0,0.22937293729372937,0.4884488448844885,0.3217821782178218
2024,15,포항,박태하,광주,33.6,0.8,279,4,52,106,121,32,109,138,92,92,95,1,348.0,0.14942528735632185,0.39655172413793105,0.26436781609195403
2024,15,김천,정정용,서울,49.7,0.87,417,6,94,218,105,29,164,224,150,172,95,4,479.0,0.19624217118997914,0.46764091858037576,0.31315240083507306
2024,15,서울,김기동,김천,50.3,0.87,426,7,80,207,139,42,167,217,139,171,116,9,489.0,0.16359918200409,0.4437627811860941,0.2842535787321063
2024,15,인천,조성환,울산,41.8,0.83,397,11,58,255,84,24,139,234,133,148,116,6,478.0,0.12133891213389121,0.4895397489539749,0.27824267782426776
2024,15,울산,홍명보,인천,58.2,0.89,563,5,85,292,186,34,221,308,187,230,146,6,632.0,0.13449367088607594,0.4873417721518987,0.2958860759493671
2024,15,대전,정광석,제주,62,0.87,525,10,90,328,107,51,220,254,161,213,151,6,603.0,0.14925373134328357,0.42122719734660036,0.2669983416252073
2024,15,제주,김학범,대전,38,0.8,336,5,61,171,104,26,111,199,147,109,80,0,420.0,0.14523809523809525,0.4738095238095238,0.35
2024,15,수원FC,김은중,대구,47.6,0.84,441,11,84,244,113,39,130,272,173,146,122,4,525.0,0.16,0.518095238095238,0.3295238095238095
2024,15,대구,박창현,수원FC,52.4,0.89,535,4,103,282,150,31,199,305,209,198,128,2,601.0,0.1713810316139767,0.5074875207986689,0.34775374376039936
2024,15,강원,윤정환,전북,48.2,0.88,409,8,55,227,127,22,200,187,127,164,118,5,464.0,0.11853448275862069,0.40301724137931033,0.27370689655172414
2024,15,전북,김두현,강원,51.8,0.87,485,2,62,284,139,32,225,228,139,197,149,3,557.0,0.11131059245960502,0.40933572710951527,0.2495511669658887
2024,16,울산,홍명보,전북,54,0.89,511,5,79,321,111,26,221,264,174,208,129,3,574.0,0.13763066202090593,0.45993031358885017,0.30313588850174217
2024,16,전북,김두현,울산,46,0.86,448,5,46,237,165,33,183,232,142,188,118,3,520.0,0.08846153846153847,0.4461538461538462,0.27307692307692305
2024,16,수원FC,김은중,인천,46.1,0.85,427,5,63,252,112,37,144,246,155,155,117,1,502.0,0.1254980079681275,0.4900398406374502,0.30876494023904383
2024,16,인천,조성환,수원FC,53.9,0.9,544,3,112,340,92,24,194,326,187,233,124,2,604.0,0.18543046357615894,0.5397350993377483,0.30960264900662254
2024,16,김천,정정용,포항,47.1,0.84,369,6,60,202,107,31,141,197,137,128,104,4,439.0,0.1366742596810934,0.44874715261959,0.3120728929384966
2024,16,포항,박태하,김천,52.9,0.86,424,7,41,233,150,28,190,206,126,180,118,5,493.0,0.08316430020283976,0.4178498985801217,0.25557809330628806
2024,16,대전,정광석,대구,40.6,0.78,245,3,36,136,73,35,76,134,98,97,50,1,314.0,0.11464968152866242,0.4267515923566879,0.31210191082802546
2024,16,대구,박창현,대전,59.4,0.89,471,9,70,299,102,45,174,252,148,223,100,10,529.0,0.1323251417769376,0.4763705103969754,0.27977315689981097
2024,16,제주,김학범,강원,55.4,0.87,513,6,101,284,128,34,177,302,168,224,121,4,589.0,0.17147707979626486,0.5127334465195246,0.28522920203735147
2024,16,강원,윤정환,제주,44.6,0.84,373,8,39,168,166,36,164,173,115,158,100,2,444.0,0.08783783783783784,0.38963963963963966,0.25900900900900903
2024,16,서울,김기동,광주,48.6,0.91,478,8,125,217,136,36,204,238,153,188,137,7,525.0,0.23809523809523808,0.4533333333333333,0.2914285714285714
2024,16,광주,이정효,서울,51.4,0.91,395,3,70,213,112,34,168,193,134,158,103,4,434.0,0.16129032258064516,0.4447004608294931,0.3087557603686636
2024,17,포항,박태하,대전,55,0.91,555,13,82,385,88,18,194,343,191,231,133,11,609.0,0.13464696223316913,0.5632183908045977,0.3136288998357964
2024,17,대전,황선홍,포항,45,0.86,390,3,56,199,135,38,185,167,125,154,111,3,453.0,0.12362030905077263,0.3686534216335541,0.27593818984547464
2024,17,광주,이정효,김천,61.7,0.91,466,8,99,250,117,39,201,226,164,174,128,6,512.0,0.193359375,0.44140625,0.3203125
2024,17,김천,정정용,광주,38.3,0.82,286,6,44,114,128,39,114,133,95,107,84,3,348.0,0.12643678160919541,0.382183908045977,0.27298850574712646
2024,17,강원,윤정환,수원FC,38.2,0.83,285,12,30,159,96,25,105,155,104,103,78,6,343.0,0.08746355685131195,0.4518950437317784,0.3032069970845481
2024,17,수원FC,김은중,강원,61.8,0.9,565,6,95,341,129,42,193,330,195,228,142,5,627.0,0.15151515151515152,0.5263157894736842,0.31100478468899523
2024,17,울산,홍명보,서울,43.8,0.86,422,10,95,200,127,22,161,239,150,162,110,5,490.0,0.19387755102040816,0.48775510204081635,0.30612244897959184
2024,17,서울,김기동,울산,56.2,0.88,561,7,113,305,143,38,243,280,181,240,140,7,637.0,0.17739403453689168,0.43956043956043955,0.28414442700156983
2024,17,전북,김두현,인천,52.3,0.91,549,9,96,317,136,50,239,260,187,209,153,7,603.0,0.15920398009950248,0.4311774461028192,0.3101160862354892
2024,17,인천,조성환,전북,47.7,0.89,461,13,73,256,132,27,179,255,161,180,120,9,517.0,0.14119922630560927,0.4932301740812379,0.3114119922630561
2024,17,대구,박창현,제주,47.5,0.85,396,9,83,187,126,33,144,219,144,158,94,2,465.0,0.17849462365591398,0.47096774193548385,0.3096774193548387
2024,17,제주,김학범,대구,52.5,0.86,461,9,84,261,116,28,133,300,189,169,103,3,536.0,0.15671641791044777,0.5597014925373134,0.35261194029850745
2024,18,대구,박창현,전북,41.4,0.82,310,6,43,178,89,19,113,178,129,94,87,2,378.0,0.11375661375661375,0.4708994708994709,0.3412698412698413
2024,18,전북,김두현,대구,58.6,0.86,495,5,81,316,98,32,173,290,180,191,124,4,575.0,0.1408695652173913,0.5043478260869565,0.3130434782608696
2024,18,대전,황선홍,광주,44.9,0.89,480,8,61,215,204,26,230,224,143,210,127,6,539.0,0.11317254174397032,0.4155844155844156,0.2653061224489796
2024,18,광주,이정효,대전,55.1,0.92,502,5,84,335,83,29,193,280,175,180,147,2,545.0,0.15412844036697249,0.5137614678899083,0.3211009174311927
2024,18,강원,윤정환,김천,60.5,0.88,499,5,71,296,132,41,215,243,158,211,130,6,567.0,0.12522045855379188,0.42857142857142855,0.2786596119929453
2024,18,김천,정정용,강원,39.5,0.81,302,11,42,159,101,28,117,157,117,111,74,7,372.0,0.11290322580645161,0.4220430107526882,0.31451612903225806
2024,18,서울,김기동,수원FC,51,0.88,492,7,98,307,87,28,179,285,160,199,133,2,559.0,0.17531305903398928,0.5098389982110912,0.28622540250447226
2024,18,수원FC,김은중,서울,49,0.9,490,9,94,262,134,29,144,317,166,219,105,1,544.0,0.17279411764705882,0.5827205882352942,0.30514705882352944
2024,18,인천,조성환,포항,40.9,0.88,481,1,59,302,120,21,149,311,149,210,122,0,546.0,0.10805860805860806,0.5695970695970696,0.27289377289377287
2024,18,포항,박태하,인천,59.1,0.93,672,14,97,400,175,68,247,357,245,247,180,8,722.0,0.13434903047091412,0.49445983379501385,0.33933518005540164
2024,18,제주,김학범,울산,43,0.84,339,6,65,164,110,29,136,174,129,127,83,6,403.0,0.16129032258064516,0.4317617866004963,0.3200992555831266
2024,18,울산,홍명보,제주,57,0.89,513,7,100,287,126,48,187,278,159,241,113,1,576.0,0.1736111111111111,0.4826388888888889,0.2760416666666667
2024,19,수원FC,김은중,광주,38.4,0.85,314,4,70,146,98,31,125,158,99,126,89,4,369.0,0.1897018970189702,0.4281842818428184,0.2682926829268293
2024,19,광주,이정효,수원FC,61.6,0.9,458,4,91,273,94,37,201,220,160,189,109,8,508.0,0.17913385826771652,0.4330708661417323,0.31496062992125984
2024,19,김천,정정용,대전,53.3,0.88,469,8,123,263,83,19,195,255,151,194,124,7,532.0,0.231203007518797,0.4793233082706767,0.28383458646616544
2024,19,대전,황선홍,김천,46.7,0.87,410,0,54,207,149,31,188,191,138,159,113,1,471.0,0.11464968152866242,0.40552016985138006,0.2929936305732484
2024,19,울산,홍명보,대구,42.8,0.79,300,6,42,179,79,30,100,170,102,120,78,3,379.0,0.11081794195250659,0.44854881266490765,0.2691292875989446
2024,19,대구,박창현,울산,57.2,0.84,451,6,63,247,141,30,179,242,140,210,101,9,536.0,0.11753731343283583,0.45149253731343286,0.26119402985074625
2024,19,전북,김두현,포항,42.5,0.87,407,12,102,182,123,31,137,239,131,181,95,6,467.0,0.21841541755888652,0.5117773019271948,0.28051391862955033
2024,19,포항,박태하,전북,57.5,0.92,579,8,100,373,106,31,230,318,204,242,133,5,629.0,0.1589825119236884,0.505564387917329,0.32432432432432434
2024,19,서울,김기동,강원,62.4,0.91,635,6,73,321,241,41,273,321,184,278,173,4,697.0,0.10473457675753228,0.460545193687231,0.26398852223816355
2024,19,강원,정경호,서울,37.6,0.88,326,8,46,184,96,24,130,172,114,132,80,2,370.0,0.12432432432432433,0.4648648648648649,0.3081081081081081
2024,19,제주,김학범,인천,53.6,0.88,522,7,54,365,103,32,206,284,178,219,125,9,593.0,0.09106239460370995,0.47892074198988194,0.30016863406408095
2024,19,인천,조성환,제주,46.4,0.87,448,3,63,279,106,26,148,274,136,198,114,2,514.0,0.122568093385214,0.5330739299610895,0.26459143968871596
2024,20,김천,정정용,대구,47.9,0.78,305,11,94,138,73,18,110,177,112,114,79,5,391.0,0.24040920716112532,0.45268542199488493,0.2864450127877238
2024,20,대구,박창현,김천,52.1,0.8,338,6,91,175,72,30,98,210,132,125,81,3,422.0,0.2156398104265403,0.4976303317535545,0.3127962085308057
2024,20,전북,김두현,서울,45.1,0.85,393,7,82,201,110,17,141,235,128,174,91,4,462.0,0.1774891774891775,0.5086580086580087,0.27705627705627706
2024,20,서울,김기동,전북,54.9,0.88,499,10,65,300,134,43,183,273,164,212,123,5,567.0,0.1146384479717813,0.48148148148148145,0.2892416225749559
2024,20,대전,황선홍,수원FC,48.4,0.91,566,4,117,325,124,27,202,337,171,253,142,3,621.0,0.18840579710144928,0.5426731078904992,0.2753623188405797
2024,20,수원FC,김은중,대전,51.6,0.9,582,9,94,373,115,34,196,352,173,250,159,1,646.0,0.14551083591331268,0.544891640866873,0.2678018575851393
2024,20,포항,박태하,울산,50.9,0.91,478,7,47,255,176,29,180,269,148,194,136,2,525.0,0.08952380952380952,0.5123809523809524,0.2819047619047619
2024,20,울산,홍명보,포항,49.1,0.91,468,7,107,290,71,25,189,254,138,224,106,3,514.0,0.20817120622568094,0.49416342412451364,0.26848249027237353
2024,20,광주,이정효,제주,62.4,0.93,501,8,98,334,69,45,205,251,163,212,126,5,538.0,0.1821561338289963,0.46654275092936803,0.30297397769516726
2024,20,제주,김학범,광주,37.6,0.86,306,4,46,142,118,29,131,146,106,109,91,5,355.0,0.1295774647887324,0.4112676056338028,0.29859154929577464
2024,20,인천,조성환,강원,37.4,0.87,326,4,41,198,87,26,121,179,108,141,77,5,374.0,0.10962566844919786,0.4786096256684492,0.2887700534759358
2024,20,강원,정경호,인천,62.6,0.91,499,11,107,312,80,40,228,231,151,210,138,2,548.0,0.19525547445255476,0.4215328467153285,0.2755474452554745
2024,21,인천,조성환,김천,48.2,0.85,420,9,48,206,166,34,155,231,151,161,108,6,494.0,0.09716599190283401,0.4676113360323887,0.305668016194332
2024,21,김천,정정용,인천,51.8,0.88,451,9,113,255,83,42,158,251,154,181,116,8,512.0,0.220703125,0.490234375,0.30078125
2024,21,수원FC,김은중,울산,38.5,0.84,340,7,57,178,105,34,134,172,107,140,93,4,404.0,0.14108910891089108,0.42574257425742573,0.26485148514851486
2024,21,울산,홍명보,수원FC,61.5,0.9,666,5,153,383,130,47,238,381,211,276,179,4,740.0,0.20675675675675675,0.5148648648648648,0.2851351351351351
2024,21,제주,김학범,서울,33.6,0.79,248,10,45,106,97,20,79,149,77,111,60,4,313.0,0.14376996805111822,0.476038338658147,0.24600638977635783
2024,21,서울,김기동,제주,66.4,0.9,618,14,135,389,94,32,244,342,196,273,149,6,686.0,0.1967930029154519,0.49854227405247814,0.2857142857142857
2024,21,대구,박창현,포항,43.5,0.9,377,12,74,227,76,38,131,208,138,157,82,8,418.0,0.17703349282296652,0.49760765550239233,0.33014354066985646
2024,21,포항,박태하,대구,56.5,0.91,550,8,86,340,124,40,177,333,190,223,137,5,604.0,0.1423841059602649,0.5513245033112583,0.31456953642384106
2024,21,대전,황선홍,전북,53.6,0.91,539,4,74,340,125,26,246,267,175,256,108,5,592.0,0.125,0.4510135135135135,0.2956081081081081
2024,21,전북,김두현,대전,46.4,0.89,478,4,79,278,121,29,141,308,146,214,118,2,537.0,0.14711359404096835,0.5735567970204841,0.2718808193668529
2024,21,강원,윤정환,광주,50.4,0.88,470,4,52,202,216,33,210,227,137,199,134,1,534.0,0.09737827715355805,0.4250936329588015,0.2565543071161049
2024,21,광주,이정효,강원,49.6,0.88,389,10,72,200,117,27,187,175,117,172,100,5,442.0,0.16289592760180996,0.39592760180995473,0.2647058823529412
2024,22,대구,박창현,인천,49.5,0.82,354,8,73,212,69,43,125,186,152,119,83,6,431.0,0.16937354988399073,0.43155452436194897,0.35266821345707655
2024,22,인천,변재섭,대구,50.5,0.85,447,4,60,272,115,24,130,293,148,189,110,2,525.0,0.11428571428571428,0.5580952380952381,0.2819047619047619
2024,22,김천,정정용,수원FC,63.6,0.9,544,11,161,271,112,26,192,326,204,218,122,5,604.0,0.26655629139072845,0.5397350993377483,0.33774834437086093
2024,22,수원FC,김은중,김천,36.4,0.76,245,6,71,125,49,33,74,138,95,91,59,4,322.0,0.2204968944099379,0.42857142857142855,0.2950310559006211
2024,22,울산,홍명보,광주,55.2,0.9,562,9,181,270,111,44,227,291,183,219,160,6,624.0,0.2900641025641026,0.46634615384615385,0.2932692307692308
2024,22,광주,이정효,울산,44.8,0.91,356,9,78,166,112,24,152,180,126,141,89,3,391.0,0.19948849104859334,0.46035805626598464,0.32225063938618925
2024,22,포항,김성재1,강원,51.3,0.91,510,3,38,280,192,34,208,268,152,225,133,1,560.0,0.06785714285714285,0.4785714285714286,0.2714285714285714
2024,22,강원,윤정환,포항,48.7,0.91,509,6,89,308,112,18,207,284,154,224,131,3,559.0,0.1592128801431127,0.5080500894454383,0.27549194991055453
