년도,라운드,구단,감독,상대,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2024,29,안산,이관우,서울E,49.7,0.85,499,5,46,263,190,30,180,289,167,200,132,4,587.0,0.07836456558773425,0.49233390119250425,0.28449744463373083
2024,29,서울E,김도균,안산,50.3,0.87,431,7,86,269,76,33,166,232,129,203,99,4,495.0,0.17373737373737375,0.4686868686868687,0.2606060606060606
2024,29,부산,조성환,성남,50.4,0.88,416,6,83,248,85,38,141,237,128,174,114,4,472.0,0.17584745762711865,0.5021186440677966,0.2711864406779661
2024,29,성남,김해운,부산,49.6,0.85,370,7,36,264,70,29,146,195,122,152,96,5,435.0,0.08275862068965517,0.4482758620689655,0.28045977011494255
2024,29,김포,고정운,전남,45.1,0.76,287,10,66,159,62,22,98,167,105,126,56,3,377.0,0.17506631299734748,0.44297082228116713,0.27851458885941643
2024,29,전남,이장관,김포,54.9,0.76,278,3,57,131,90,35,100,143,105,92,81,6,365.0,0.15616438356164383,0.3917808219178082,0.2876712328767123
2024,29,충남아산,김현석,경남,38.7,0.76,262,8,59,133,70,28,103,131,101,92,69,4,344.0,0.17151162790697674,0.3808139534883721,0.2936046511627907
2024,29,경남,박동혁,충남아산,61.3,0.86,511,7,89,347,75,26,191,294,165,229,117,7,594.0,0.14983164983164984,0.494949494949495,0.2777777777777778
2024,30,충북청주,최윤겸,서울E,55.5,0.87,507,2,71,294,142,19,166,322,174,194,139,1,582.0,0.12199312714776632,0.5532646048109966,0.29896907216494845
2024,30,서울E,김도균,충북청주,44.5,0.83,318,11,40,185,93,29,127,162,114,119,85,5,383.0,0.10443864229765012,0.42297650130548303,0.29765013054830286
2024,30,수원,변성환,천안,68.2,0.87,445,10,79,283,83,41,180,224,159,176,110,9,511.0,0.15459882583170254,0.4383561643835616,0.3111545988258317
2024,30,천안,김태완,수원,31.8,0.72,168,8,35,75,58,19,67,82,82,51,35,7,233.0,0.15021459227467812,0.351931330472103,0.351931330472103
2024,30,충남아산,김현석,안산,48.8,0.85,371,9,60,229,82,45,132,194,132,150,89,9,436.0,0.13761467889908258,0.44495412844036697,0.30275229357798167
2024,30,안산,이관우,충남아산,51.2,0.85,443,5,27,276,140,21,159,263,148,185,110,1,521.0,0.05182341650671785,0.5047984644913628,0.2840690978886756
2024,30,경남,권우경,부천,67.1,0.9,540,3,86,372,82,25,203,312,182,249,109,2,600.0,0.14333333333333334,0.52,0.30333333333333334
2024,30,부천,이영민,경남,32.9,0.76,218,7,32,119,67,14,65,139,84,74,60,4,286.0,0.11188811188811189,0.486013986013986,0.2937062937062937
2024,30,전남,이장관,부산,51.4,0.84,397,4,51,241,105,27,162,208,137,165,95,3,472.0,0.10805084745762712,0.4406779661016949,0.2902542372881356
2024,30,부산,조성환,전남,48.6,0.89,503,12,127,288,88,21,158,324,185,205,113,11,565.0,0.2247787610619469,0.5734513274336284,0.3274336283185841
2024,30,김포,고정운,안양,45.2,0.77,267,3,24,174,69,28,115,124,97,117,53,1,346.0,0.06936416184971098,0.3583815028901734,0.28034682080924855
2024,30,안양,유병훈,김포,54.8,0.76,343,3,61,188,94,27,121,195,131,126,86,0,451.0,0.1352549889135255,0.43237250554323725,0.29046563192904656
2024,31,충남아산,배성재,전남,60.7,0.84,416,13,85,257,74,38,156,222,167,169,80,9,495.0,0.1717171717171717,0.4484848484848485,0.3373737373737374
2024,31,전남,이장관,충남아산,39.3,0.66,186,3,43,83,60,30,44,112,73,63,50,3,281.0,0.15302491103202848,0.398576512455516,0.2597864768683274
2024,31,안양,유병훈,안산,27.2,0.75,199,1,28,76,95,18,62,119,88,64,47,0,265.0,0.10566037735849057,0.4490566037735849,0.3320754716981132
2024,31,안산,이관우,안양,72.8,0.92,687,6,181,388,118,29,218,440,208,301,178,2,746.0,0.24262734584450402,0.5898123324396782,0.27882037533512066
2024,31,천안,김태완,충북청주,42.1,0.76,239,3,34,104,101,21,109,109,90,97,52,4,314.0,0.10828025477707007,0.3471337579617834,0.28662420382165604
2024,31,충북청주,최윤겸,천안,57.9,0.85,447,11,77,262,108,32,143,272,165,183,99,8,525.0,0.14666666666666667,0.518095238095238,0.3142857142857143
2024,31,부천,이영민,김포,47.6,0.78,272,6,38,129,105,29,91,152,113,84,75,4,348.0,0.10919540229885058,0.4367816091954023,0.32471264367816094
2024,31,김포,고정운,부천,52.4,0.8,367,4,39,229,99,25,131,211,135,152,80,6,458.0,0.0851528384279476,0.4606986899563319,0.29475982532751094
2024,31,성남,전경준,수원,44.1,0.85,385,3,38,192,155,23,106,256,132,158,95,2,452.0,0.084070796460177,0.5663716814159292,0.2920353982300885
2024,31,수원,변성환,성남,55.9,0.87,494,13,109,271,114,31,231,232,161,222,111,10,567.0,0.19223985890652556,0.4091710758377425,0.2839506172839506
2024,31,부산,조성환,경남,67.7,0.91,656,8,119,430,107,36,265,355,195,310,151,6,720.0,0.16527777777777777,0.4930555555555556,0.2708333333333333
2024,31,경남,권우경,부산,32.3,0.76,229,4,27,137,65,20,82,127,82,90,57,3,301.0,0.08970099667774087,0.4219269102990033,0.2724252491694352
