년도,라운드,구단,감독,상대,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2024,27,광주,이정효,강원,63.3,0.92,497,8,96,246,155,23,241,233,173,198,126,4,540.0,0.17777777777777778,0.43148148148148147,0.32037037037037036
2024,28,포항,박태하,대구,63.6,0.9,527,13,105,312,110,25,186,316,178,209,140,6,585.0,0.1794871794871795,0.5401709401709401,0.30427350427350425
2024,28,대구,박창현,포항,36.4,0.82,261,3,40,126,95,27,90,144,97,98,66,2,318.0,0.12578616352201258,0.4528301886792453,0.3050314465408805
2024,28,인천,최영근,전북,56.7,0.85,439,4,79,263,97,39,184,216,141,203,95,8,516.0,0.15310077519379844,0.4186046511627907,0.27325581395348836
2024,28,전북,김두현,인천,43.3,0.78,303,6,66,139,98,25,102,176,120,121,62,5,388.0,0.17010309278350516,0.4536082474226804,0.30927835051546393
2024,28,서울,김기동,강원,39.5,0.8,277,11,54,144,79,25,120,132,112,92,73,4,346.0,0.15606936416184972,0.3815028901734104,0.3236994219653179
2024,28,강원,윤정환,서울,60.5,0.84,454,9,88,262,104,19,180,255,165,170,119,11,540.0,0.16296296296296298,0.4722222222222222,0.3055555555555556
2024,28,광주,이정효,울산,67.6,0.9,452,7,89,206,157,42,193,217,155,171,126,2,502.0,0.17729083665338646,0.43227091633466136,0.30876494023904383
2024,28,울산,김판곤,광주,32.4,0.78,238,13,52,120,66,17,77,144,94,81,63,6,305.0,0.17049180327868851,0.4721311475409836,0.3081967213114754
2024,28,수원FC,김은중,제주,52.8,0.88,480,10,78,322,80,52,194,234,171,188,121,2,545.0,0.14311926605504588,0.42935779816513764,0.3137614678899083
2024,28,제주,김학범,수원FC,47.2,0.89,436,6,54,277,105,31,159,246,162,170,104,5,489.0,0.11042944785276074,0.5030674846625767,0.3312883435582822
2024,28,김천,정정용,대전,52.4,0.82,352,10,82,212,58,24,129,199,129,134,89,4,429.0,0.19114219114219114,0.46386946386946387,0.3006993006993007
2024,28,대전,황선홍,김천,47.6,0.81,334,6,54,157,123,25,124,185,102,156,76,3,412.0,0.13106796116504854,0.44902912621359226,0.24757281553398058
2024,29,울산,김판곤,포항,51.6,0.86,357,7,63,169,125,28,139,190,125,134,98,6,415.0,0.15180722891566265,0.4578313253012048,0.30120481927710846
2024,29,포항,박태하,울산,48.4,0.84,313,9,68,136,109,34,95,184,95,122,96,6,372.0,0.1827956989247312,0.4946236559139785,0.2553763440860215
2024,29,대구,박창현,인천,41.8,0.78,267,8,37,130,100,23,101,143,110,88,69,3,342.0,0.10818713450292397,0.41812865497076024,0.3216374269005848
2024,29,인천,최영근,대구,58.2,0.85,454,9,117,239,98,35,140,279,155,174,125,6,534.0,0.21910112359550563,0.5224719101123596,0.2902621722846442
2024,29,제주,김학범,김천,44,0.82,307,7,70,135,102,30,88,189,118,118,71,6,374.0,0.18716577540106952,0.5053475935828877,0.3155080213903743
2024,29,김천,정정용,제주,56,0.84,388,15,127,205,56,29,127,232,135,163,90,8,461.0,0.2754880694143167,0.5032537960954447,0.2928416485900217
2024,29,전북,김두현,서울,53,0.88,477,7,96,271,110,31,172,274,145,201,131,4,542.0,0.17712177121771217,0.5055350553505535,0.26752767527675275
2024,29,서울,김기동,전북,47,0.84,370,4,59,162,149,30,180,160,133,151,86,0,440.0,0.1340909090909091,0.36363636363636365,0.30227272727272725
2024,29,대전,황선홍,광주,34.4,0.8,238,8,33,113,92,21,100,117,79,93,66,2,297.0,0.1111111111111111,0.3939393939393939,0.265993265993266
2024,29,광주,이정효,대전,65.6,0.88,472,5,65,293,114,30,233,209,163,203,106,4,536.0,0.12126865671641791,0.38992537313432835,0.3041044776119403
2024,29,강원,윤정환,수원FC,49.6,0.85,414,4,56,237,121,23,133,258,145,148,121,2,487.0,0.11498973305954825,0.5297741273100616,0.29774127310061604
2024,29,수원FC,김은중,강원,50.4,0.83,368,4,68,181,119,40,147,181,119,152,97,6,443.0,0.15349887133182843,0.40857787810383744,0.2686230248306998
2024,31,수원FC,김은중,김천,57,0.86,466,3,57,275,134,29,195,242,155,191,120,2,541.0,0.10536044362292052,0.44731977818853974,0.28650646950092423
2024,31,김천,정정용,수원FC,43,0.84,359,11,109,192,58,24,111,224,143,131,85,9,427.0,0.25526932084309134,0.5245901639344263,0.33489461358313816
2024,31,대구,박창현,서울,44.5,0.85,355,6,58,171,126,38,128,189,131,138,86,4,417.0,0.13908872901678657,0.45323741007194246,0.31414868105515587
2024,31,서울,김기동,대구,55.5,0.87,483,8,80,328,75,25,150,308,180,197,106,5,555.0,0.14414414414414414,0.554954954954955,0.32432432432432434
2024,31,포항,박태하,강원,40.6,0.8,280,3,45,132,103,29,113,138,104,104,72,2,350.0,0.12857142857142856,0.3942857142857143,0.29714285714285715
2024,31,강원,윤정환,포항,59.4,0.87,476,5,97,269,110,27,197,252,166,187,123,4,547.0,0.1773308957952468,0.4606946983546618,0.30347349177330896
2024,31,광주,이정효,제주,59.6,0.85,404,2,74,227,103,43,185,176,138,165,101,3,475.0,0.15578947368421053,0.3705263157894737,0.2905263157894737
2024,31,제주,김학범,광주,40.4,0.79,299,7,78,136,85,27,90,182,121,99,79,6,378.0,0.20634920634920634,0.48148148148148145,0.3201058201058201
2024,31,인천,최영근,울산,32.1,0.76,224,2,47,105,72,20,66,138,74,91,59,4,294.0,0.1598639455782313,0.46938775510204084,0.25170068027210885
2024,31,울산,김판곤,인천,67.9,0.9,620,7,136,372,112,39,235,346,194,288,138,5,688.0,0.19767441860465115,0.502906976744186,0.2819767441860465
2024,31,대전,황선홍,전북,57.5,0.86,434,5,63,242,129,24,178,232,153,161,120,4,504.0,0.125,0.4603174603174603,0.30357142857142855
2024,31,전북,김두현,대전,42.5,0.78,292,6,57,155,80,27,98,167,111,106,75,4,374.0,0.15240641711229946,0.446524064171123,0.2967914438502674
2024,32,포항,박태하,인천,56.8,0.87,420,8,58,213,149,30,176,214,128,182,110,3,482.0,0.12033195020746888,0.44398340248962653,0.26556016597510373
2024,32,인천,최영근,포항,43.2,0.85,339,4,69,212,58,18,122,199,118,138,83,2,398.0,0.17336683417085427,0.5,0.2964824120603015
2024,32,대전,황선홍,울산,52,0.8,374,7,85,198,91,31,117,226,129,137,108,6,467.0,0.18201284796573874,0.48394004282655245,0.2762312633832976
2024,32,울산,김판곤,대전,48,0.83,360,8,64,195,101,20,113,227,134,121,105,6,433.0,0.14780600461893764,0.5242494226327945,0.3094688221709007
2024,32,강원,윤정환,대구,58.4,0.89,450,2,72,282,96,23,173,254,168,163,119,1,505.0,0.14257425742574256,0.502970297029703,0.3326732673267327
2024,32,대구,박창현,강원,41.6,0.79,314,6,40,134,140,33,128,153,124,107,83,5,397.0,0.10075566750629723,0.3853904282115869,0.3123425692695214
2024,32,전북,김두현,제주,56.1,0.87,474,7,109,274,91,27,190,257,150,195,129,5,544.0,0.20036764705882354,0.4724264705882353,0.2757352941176471
2024,32,제주,김학범,전북,43.9,0.82,333,2,34,165,134,29,142,162,113,145,75,4,406.0,0.08374384236453201,0.39901477832512317,0.27832512315270935
2024,32,김천,정정용,광주,39.5,0.78,326,7,74,195,57,28,115,183,114,124,88,1,417.0,0.1774580335731415,0.43884892086330934,0.2733812949640288
2024,32,광주,이정효,김천,60.5,0.87,470,5,68,275,127,30,191,249,153,195,122,4,540.0,0.1259259259259259,0.46111111111111114,0.2833333333333333
2024,32,서울,김기동,수원FC,50.2,0.81,354,6,61,175,118,28,119,207,138,145,71,4,437.0,0.13958810068649885,0.47368421052631576,0.3157894736842105
2024,32,수원FC,김은중,서울,49.8,0.76,311,3,68,169,74,23,114,174,108,125,78,2,409.0,0.16625916870415647,0.4254278728606357,0.26405867970660146
2024,33,울산,김판곤,김천,55.3,0.81,463,5,88,221,154,27,145,291,159,190,114,3,571.0,0.15411558669001751,0.5096322241681261,0.27845884413309985
2024,33,김천,정정용,울산,44.7,0.75,337,5,87,170,80,34,104,199,130,119,88,3,449.0,0.19376391982182628,0.44320712694877507,0.289532293986637
2024,33,광주,이정효,서울,57.3,0.85,349,4,43,202,104,32,154,163,115,124,110,3,410.0,0.1048780487804878,0.3975609756097561,0.2804878048780488
2024,33,서울,김기동,광주,42.7,0.79,315,4,40,167,108,26,128,161,124,107,84,0,398.0,0.10050251256281408,0.4045226130653266,0.31155778894472363
2024,33,대구,박창현,전북,38.4,0.82,335,6,27,153,155,31,135,169,129,106,100,5,408.0,0.0661764705882353,0.41421568627450983,0.3161764705882353
2024,33,전북,김두현,대구,61.6,0.88,593,11,136,373,84,24,180,389,197,250,146,8,673.0,0.20208023774145617,0.5780089153046062,0.29271916790490343
2024,33,인천,최영근,강원,41.3,0.8,326,1,39,174,113,15,122,189,103,143,80,1,407.0,0.09582309582309582,0.4643734643734644,0.25307125307125306
2024,33,강원,윤정환,인천,58.7,0.87,499,9,89,295,115,36,220,243,151,213,135,2,573.0,0.15532286212914484,0.42408376963350786,0.26352530541012215
2024,33,제주,김학범,대전,52.3,0.83,356,15,82,194,80,30,118,208,128,146,82,8,428.0,0.19158878504672897,0.48598130841121495,0.29906542056074764
2024,33,대전,황선홍,제주,47.7,0.82,362,2,55,185,122,30,108,224,133,145,84,1,441.0,0.12471655328798185,0.5079365079365079,0.30158730158730157
2024,33,포항,박태하,수원FC,50.1,0.87,432,4,101,207,124,29,123,280,161,163,108,2,496.0,0.20362903225806453,0.5645161290322581,0.3245967741935484
2024,33,수원FC,김은중,포항,49.9,0.88,413,5,71,254,88,28,150,235,151,166,96,1,469.0,0.1513859275053305,0.5010660980810234,0.32196162046908317
2024,34,포항,박태하,수원FC,64.8,0.9,541,9,60,312,169,31,183,327,182,232,127,5,601.0,0.09983361064891846,0.5440931780366056,0.30282861896838603
2024,34,수원FC,김은중,포항,35.2,0.79,257,10,40,138,79,21,105,131,109,82,66,6,325.0,0.12307692307692308,0.40307692307692305,0.3353846153846154
2024,34,광주,이정효,대구,59.1,0.87,411,6,46,262,103,22,162,227,126,170,115,4,472.0,0.09745762711864407,0.4809322033898305,0.2669491525423729
2024,34,대구,박창현,광주,40.9,0.79,269,3,35,145,89,44,103,122,104,84,81,6,340.0,0.10294117647058823,0.3588235294117647,0.3058823529411765
2024,34,전북,김두현,대전,66.4,0.89,618,13,111,339,168,38,245,335,178,277,163,1,694.0,0.15994236311239193,0.4827089337175792,0.2564841498559078
2024,34,대전,황선홍,전북,33.6,0.75,243,3,44,107,92,25,88,130,95,85,63,1,324.0,0.13580246913580246,0.4012345679012346,0.2932098765432099
2024,34,김천,정정용,울산,42,0.8,335,12,66,162,107,32,129,174,131,119,85,7,418.0,0.15789473684210525,0.41626794258373206,0.3133971291866029
2024,34,울산,김판곤,김천,58,0.87,523,9,149,254,120,26,162,335,191,218,114,4,601.0,0.24792013311148087,0.5574043261231281,0.3178036605657238
2024,34,인천,최영근,제주,57.9,0.82,425,7,107,220,98,43,102,280,148,161,116,7,518.0,0.20656370656370657,0.5405405405405406,0.2857142857142857
2024,34,제주,김학범,인천,42.1,0.8,306,4,54,138,114,21,102,183,110,126,70,1,382.0,0.14136125654450263,0.4790575916230366,0.2879581151832461
2024,34,강원,윤정환,서울,34.2,0.81,268,7,21,145,102,16,116,136,93,103,72,3,330.0,0.06363636363636363,0.4121212121212121,0.2818181818181818
2024,34,서울,김기동,강원,65.8,0.87,618,6,79,461,78,24,248,346,166,304,148,4,710.0,0.11126760563380282,0.48732394366197185,0.23380281690140844
2024,35,강원,윤정환,김천,45,0.86,362,3,58,201,103,32,166,164,111,156,95,4,420.0,0.1380952380952381,0.3904761904761905,0.2642857142857143
2024,35,김천,정정용,강원,55,0.88,498,6,105,309,84,32,219,247,170,214,114,3,565.0,0.18584070796460178,0.43716814159292033,0.3008849557522124
2024,35,수원FC,김은중,서울,50.8,0.85,429,5,70,250,109,40,192,197,141,180,108,3,504.0,0.1388888888888889,0.39087301587301587,0.27976190476190477
2024,35,서울,김기동,수원FC,49.2,0.87,425,5,60,217,148,27,166,232,161,149,115,5,488.0,0.12295081967213115,0.47540983606557374,0.32991803278688525
2024,35,포항,박태하,울산,56.8,0.86,490,7,97,242,151,39,169,282,160,192,138,3,569.0,0.1704745166959578,0.4956063268892794,0.281195079086116
2024,35,울산,김판곤,포항,43.2,0.85,409,10,65,241,103,18,129,262,172,143,94,6,481.0,0.13513513513513514,0.5446985446985447,0.3575883575883576
2024,35,대전,황선홍,대구,43.7,0.8,301,7,76,143,82,20,106,175,104,125,72,3,376.0,0.20212765957446807,0.4654255319148936,0.2765957446808511
2024,35,대구,박창현,대전,56.3,0.85,418,4,40,254,124,49,144,225,165,163,90,6,491.0,0.0814663951120163,0.45824847250509165,0.3360488798370672
2024,35,인천,최영근,광주,30.2,0.73,231,5,28,110,93,20,88,123,71,93,67,1,316.0,0.08860759493670886,0.38924050632911394,0.22468354430379747
2024,35,광주,이정효,인천,69.8,0.89,562,6,68,379,115,51,249,262,157,248,157,7,631.0,0.10776545166402536,0.4152139461172742,0.24881141045958796
2024,35,제주,김학범,전북,32.5,0.76,204,5,27,100,77,16,70,118,81,74,49,4,268.0,0.10074626865671642,0.44029850746268656,0.30223880597014924
2024,35,전북,김두현,제주,67.5,0.9,593,10,146,328,119,43,205,345,173,264,156,13,658.0,0.22188449848024316,0.5243161094224924,0.2629179331306991
